user_id,date,app_name,category,screen_time_min,launches,interactions,is_productive,attention_intensity,fragmentation,time_bucket
1037,2025-03-03,TikTok,Entertainment,27.9,2,3,False,0.10752688172043011,0.07168458781362008,20+
1051,2025-03-04,Google Maps,Utilities,81.26,0,4,False,0.04922471080482402,0.0,20+
1044,2025-03-05,Snapchat,Social,30.06,3,5,False,0.16633399866932802,0.0998003992015968,20+
1041,2025-03-06,Snapchat,Social,11.75,2,6,False,0.5106382978723404,0.1702127659574468,10-20
1072,2025-03-07,Gmail,Utilities,70.76,4,5,False,0.07066139061616732,0.05652911249293386,20+
1094,2025-03-08,Twitter,Social,39.28,2,6,False,0.15274949083503053,0.05091649694501018,20+
1067,2025-03-09,TikTok,Entertainment,21.68,2,6,False,0.2767527675276753,0.09225092250922509,20+
1016,2025-03-10,Evernote,Productivity,82.88,0,5,True,0.06032818532818533,0.0,20+
1008,2025-03-11,Evernote,Productivity,12.65,1,3,True,0.23715415019762845,0.07905138339920949,10-20
1020,2025-03-12,Spotify,Entertainment,1.58,6,4,False,2.531645569620253,3.7974683544303796,0-2
1092,2025-03-13,Google Docs,Productivity,17.14,3,3,True,0.1750291715285881,0.1750291715285881,10-20
1060,2025-03-14,Gmail,Utilities,34.36,2,5,False,0.14551804423748546,0.05820721769499418,20+
1052,2025-03-15,Facebook,Social,38.6,2,5,False,0.12953367875647667,0.05181347150259067,20+
1058,2025-03-16,Facebook,Social,0.98,5,2,False,2.0408163265306123,5.1020408163265305,0-2
1078,2025-03-17,Google Docs,Productivity,50.57,4,4,True,0.07909827961241843,0.07909827961241843,20+
1092,2025-03-18,Instagram,Social,34.78,3,3,False,0.08625646923519263,0.08625646923519263,20+
1041,2025-03-19,Gmail,Utilities,25.64,3,7,False,0.27301092043681746,0.11700468018720749,20+
1032,2025-03-20,Netflix,Entertainment,36.92,3,6,False,0.16251354279523292,0.08125677139761646,20+
1004,2025-03-21,Google Docs,Productivity,4.51,1,2,True,0.4434589800443459,0.22172949002217296,2-5
1026,2025-03-22,Google Docs,Productivity,23.45,0,9,True,0.3837953091684435,0.0,20+
1038,2025-03-23,Facebook,Social,38.99,2,9,False,0.2308284175429597,0.05129520389843549,20+
1065,2025-03-24,YouTube,Entertainment,25.25,3,3,False,0.1188118811881188,0.1188118811881188,20+
1042,2025-03-25,Google Docs,Productivity,8.68,2,1,True,0.1152073732718894,0.2304147465437788,5-10
1010,2025-03-26,Google Docs,Productivity,28.49,0,2,True,0.0702000702000702,0.0,20+
1040,2025-03-27,Twitter,Social,17.27,3,3,False,0.17371163867979156,0.17371163867979156,10-20
1079,2025-03-28,YouTube,Entertainment,1.18,3,8,False,6.779661016949153,2.5423728813559325,0-2
1030,2025-03-29,Chrome,Utilities,62.49,0,7,False,0.11201792286765883,0.0,20+
1051,2025-03-30,Facebook,Social,15.81,5,7,False,0.44275774826059455,0.31625553447185323,10-20
1021,2025-03-31,Gmail,Utilities,24.9,2,4,False,0.1606425702811245,0.08032128514056225,20+
1032,2025-04-01,Twitter,Social,3.37,1,5,False,1.4836795252225519,0.29673590504451036,2-5
1054,2025-04-02,Facebook,Social,16.84,5,3,False,0.17814726840855108,0.29691211401425177,10-20
1063,2025-04-03,Camera,Utilities,24.29,3,5,False,0.2058460271716756,0.12350761630300536,20+
1005,2025-04-04,Evernote,Productivity,9.39,5,5,True,0.5324813631522897,0.5324813631522897,5-10
1060,2025-04-05,WhatsApp,Social,6.97,1,3,False,0.430416068866571,0.14347202295552366,5-10
1051,2025-04-06,Weather,Utilities,10.18,1,6,False,0.5893909626719057,0.09823182711198429,10-20
1033,2025-04-07,Instagram,Social,76.82,3,7,False,0.09112210361884926,0.03905233012236397,20+
1087,2025-04-08,Gmail,Utilities,20.88,4,3,False,0.14367816091954025,0.19157088122605365,20+
1092,2025-04-09,Chrome,Utilities,49.9,4,3,False,0.06012024048096193,0.08016032064128256,20+
1051,2025-04-10,YouTube,Entertainment,3.9,3,6,False,1.5384615384615385,0.7692307692307693,2-5
1088,2025-04-11,Google Docs,Productivity,1.73,1,5,True,2.8901734104046244,0.5780346820809249,0-2
1001,2025-04-12,Gmail,Utilities,2.51,3,6,False,2.3904382470119523,1.1952191235059761,2-5
1048,2025-04-13,Evernote,Productivity,42.75,5,4,True,0.0935672514619883,0.11695906432748537,20+
1056,2025-04-14,Netflix,Entertainment,4.78,1,6,False,1.2552301255230125,0.20920502092050208,2-5
1031,2025-04-15,Spotify,Entertainment,37.37,0,7,False,0.18731602890018734,0.0,20+
1096,2025-04-16,Google Docs,Productivity,37.53,1,9,True,0.2398081534772182,0.02664535038635758,20+
1021,2025-04-17,Slack,Productivity,20.11,4,8,True,0.39781203381402286,0.19890601690701143,20+
1035,2025-04-18,Twitter,Social,37.94,0,1,False,0.02635740643120717,0.0,20+
1062,2025-04-19,Twitch,Entertainment,34.21,1,7,False,0.20461853259280913,0.029231218941829874,20+
1030,2025-04-20,Slack,Productivity,16.96,2,4,True,0.23584905660377356,0.11792452830188678,10-20
1043,2025-04-21,Camera,Utilities,17.69,2,2,False,0.11305822498586772,0.11305822498586772,10-20
1084,2025-04-22,Google Docs,Productivity,21.83,0,6,True,0.2748511223087495,0.0,20+
1098,2025-04-23,Spotify,Entertainment,30.34,2,2,False,0.06591957811470006,0.06591957811470006,20+
1083,2025-04-24,Facebook,Social,7.84,2,4,False,0.5102040816326531,0.25510204081632654,5-10
1041,2025-04-25,Slack,Productivity,5.36,4,6,True,1.1194029850746268,0.7462686567164178,5-10
1077,2025-04-26,Chrome,Utilities,14.29,4,7,False,0.489853044086774,0.2799160251924423,10-20
1037,2025-04-27,Evernote,Productivity,39.79,2,4,True,0.10052777079668258,0.05026388539834129,20+
1006,2025-04-28,Gmail,Utilities,97.46,1,2,False,0.020521239482864766,0.010260619741432383,20+
1057,2025-04-29,Netflix,Entertainment,15.72,1,7,False,0.44529262086513993,0.06361323155216285,10-20
1046,2025-04-30,Instagram,Social,9.57,2,4,False,0.4179728317659352,0.2089864158829676,5-10
1066,2025-05-01,Camera,Utilities,6.52,3,5,False,0.7668711656441718,0.4601226993865031,5-10
1054,2025-05-02,Netflix,Entertainment,24.05,2,5,False,0.20790020790020788,0.08316008316008315,20+
1004,2025-05-03,Microsoft Teams,Productivity,0.02,0,3,True,150.0,0.0,0-2
1056,2025-05-04,Spotify,Entertainment,15.85,2,4,False,0.25236593059936907,0.12618296529968454,10-20
1082,2025-05-05,Chrome,Utilities,18.14,1,2,False,0.11025358324145534,0.05512679162072767,10-20
1036,2025-05-06,Instagram,Social,21.63,2,4,False,0.1849283402681461,0.09246417013407306,20+
1053,2025-05-07,TikTok,Entertainment,47.86,1,2,False,0.041788549937317176,0.020894274968658588,20+
1093,2025-05-08,YouTube,Entertainment,59.81,1,4,False,0.06687844841999666,0.016719612104999164,20+
1092,2025-05-09,Chrome,Utilities,50.92,3,1,False,0.019638648860958365,0.0589159465828751,20+
1079,2025-05-10,Facebook,Social,89.68,1,1,False,0.011150758251561105,0.011150758251561105,20+
1064,2025-05-11,Weather,Utilities,4.19,1,8,False,1.909307875894988,0.2386634844868735,2-5
1059,2025-05-12,Evernote,Productivity,38.47,1,7,True,0.1819599688068625,0.025994281258123215,20+
1007,2025-05-13,Gmail,Utilities,16.51,1,6,False,0.3634161114476075,0.06056935190793458,10-20
1046,2025-05-14,Camera,Utilities,34.77,4,3,False,0.08628127696289904,0.11504170261719872,20+
1049,2025-05-15,Netflix,Entertainment,40.79,3,8,False,0.19612650159352782,0.07354743809757294,20+
1029,2025-05-16,Evernote,Productivity,2.03,1,5,True,2.4630541871921183,0.4926108374384237,2-5
1044,2025-05-17,Weather,Utilities,9.18,1,9,False,0.9803921568627452,0.10893246187363835,5-10
1044,2025-05-18,Camera,Utilities,7.55,2,1,False,0.13245033112582782,0.26490066225165565,5-10
1041,2025-05-19,Slack,Productivity,45.9,5,9,True,0.19607843137254902,0.10893246187363835,20+
1004,2025-05-20,Google Docs,Productivity,38.27,3,8,True,0.20904102430101906,0.07839038411288214,20+
1001,2025-05-21,Google Maps,Utilities,11.29,2,6,False,0.5314437555358725,0.1771479185119575,10-20
1093,2025-05-22,Microsoft Teams,Productivity,12.84,3,2,True,0.1557632398753894,0.2336448598130841,10-20
1073,2025-05-23,Spotify,Entertainment,48.39,4,4,False,0.08266170696424881,0.08266170696424881,20+
1049,2025-05-24,Camera,Utilities,4.61,0,6,False,1.3015184381778742,0.0,2-5
1021,2025-05-25,Snapchat,Social,18.06,2,7,False,0.3875968992248062,0.1107419712070875,10-20
1071,2025-05-26,Snapchat,Social,13.89,3,4,False,0.28797696184305255,0.2159827213822894,10-20
1053,2025-05-27,Netflix,Entertainment,3.29,1,4,False,1.21580547112462,0.303951367781155,2-5
1080,2025-05-28,WhatsApp,Social,1.98,2,9,False,4.545454545454546,1.0101010101010102,0-2
1076,2025-05-29,Twitter,Social,1.89,1,1,False,0.5291005291005292,0.5291005291005292,0-2
1080,2025-05-30,Facebook,Social,1.57,1,9,False,5.732484076433121,0.6369426751592356,0-2
1047,2025-05-31,Instagram,Social,7.89,3,4,False,0.5069708491761724,0.3802281368821293,5-10
1072,2025-06-01,Twitch,Entertainment,32.59,2,3,False,0.09205277692543724,0.061368517950291496,20+
1058,2025-06-02,Twitch,Entertainment,47.5,1,5,False,0.10526315789473684,0.021052631578947368,20+
1026,2025-06-03,Chrome,Utilities,95.09,0,3,False,0.03154905878641287,0.0,20+
1000,2025-06-04,Netflix,Entertainment,24.14,1,2,False,0.08285004142502071,0.041425020712510356,20+
1086,2025-06-05,Twitch,Entertainment,17.1,2,7,False,0.4093567251461988,0.11695906432748537,10-20
1014,2025-06-06,Slack,Productivity,11.08,4,2,True,0.18050541516245489,0.36101083032490977,10-20
1043,2025-06-07,Weather,Utilities,103.86,4,4,False,0.03851338340073175,0.03851338340073175,20+
1056,2025-06-08,Snapchat,Social,78.62,3,7,False,0.08903586873569067,0.03815822945815314,20+
1029,2025-06-09,Evernote,Productivity,10.46,2,9,True,0.8604206500956022,0.19120458891013384,10-20
1098,2025-06-10,Google Docs,Productivity,8.34,1,8,True,0.9592326139088729,0.11990407673860912,5-10
1001,2025-06-11,Google Docs,Productivity,7.79,1,4,True,0.5134788189987163,0.12836970474967907,5-10
1067,2025-06-12,Google Maps,Utilities,35.05,3,6,False,0.1711840228245364,0.0855920114122682,20+
1017,2025-06-13,Facebook,Social,0.21,3,4,False,19.047619047619047,14.285714285714286,0-2
1070,2025-06-14,Netflix,Entertainment,19.68,0,4,False,0.2032520325203252,0.0,10-20
1029,2025-06-15,Google Docs,Productivity,43.31,2,2,True,0.04617871161394597,0.04617871161394597,20+
1089,2025-06-16,WhatsApp,Social,55.42,2,8,False,0.14435221941537352,0.03608805485384338,20+
1035,2025-06-17,Google Docs,Productivity,50.81,3,5,True,0.09840582562487699,0.059043495374926196,20+
1080,2025-06-18,Snapchat,Social,108.19,1,1,False,0.009242998428690268,0.009242998428690268,20+
1040,2025-06-19,Google Maps,Utilities,68.88,0,5,False,0.07259001161440186,0.0,20+
1067,2025-06-20,Slack,Productivity,4.8,2,10,True,2.0833333333333335,0.4166666666666667,2-5
1052,2025-06-21,Evernote,Productivity,5.36,3,4,True,0.7462686567164178,0.5597014925373134,5-10
1081,2025-06-22,Instagram,Social,28.95,1,4,False,0.1381692573402418,0.03454231433506045,20+
1044,2025-06-23,Evernote,Productivity,3.49,1,6,True,1.7191977077363896,0.28653295128939826,2-5
1081,2025-06-24,Netflix,Entertainment,2.01,0,7,False,3.4825870646766175,0.0,2-5
1073,2025-06-25,Facebook,Social,6.44,4,4,False,0.6211180124223602,0.6211180124223602,5-10
1032,2025-06-26,Spotify,Entertainment,87.66,0,2,False,0.022815423226100844,0.0,20+
1077,2025-06-27,Twitter,Social,74.06,1,3,False,0.04050769646232784,0.013502565487442613,20+
1017,2025-06-28,YouTube,Entertainment,34.6,0,6,False,0.17341040462427745,0.0,20+
1051,2025-06-29,Slack,Productivity,7.05,1,10,True,1.4184397163120568,0.14184397163120568,5-10
1089,2025-06-30,Weather,Utilities,31.88,2,5,False,0.15683814303638646,0.06273525721455459,20+
1024,2025-07-01,Google Docs,Productivity,22.54,1,4,True,0.1774622892635315,0.044365572315882874,20+
1021,2025-07-02,Microsoft Teams,Productivity,6.53,1,3,True,0.4594180704441041,0.15313935681470137,5-10
1008,2025-07-03,WhatsApp,Social,30.56,0,1,False,0.032722513089005235,0.0,20+
1028,2025-07-04,Gmail,Utilities,7.03,2,8,False,1.1379800853485063,0.28449502133712656,5-10
1035,2025-07-05,Snapchat,Social,47.62,0,5,False,0.10499790004199916,0.0,20+
1029,2025-07-06,WhatsApp,Social,28.67,4,5,False,0.17439832577607253,0.13951866062085802,20+
1076,2025-07-07,Twitch,Entertainment,22.65,2,5,False,0.2207505518763797,0.08830022075055188,20+
1056,2025-07-08,Twitter,Social,139.43,2,5,False,0.035860288316718066,0.014344115326687225,20+
1010,2025-07-09,WhatsApp,Social,5.56,2,5,False,0.8992805755395684,0.3597122302158274,5-10
1049,2025-07-10,Instagram,Social,22.09,3,2,False,0.09053870529651425,0.13580805794477138,20+
1039,2025-07-11,Snapchat,Social,10.43,4,4,False,0.3835091083413231,0.3835091083413231,10-20
1058,2025-07-12,Notion,Productivity,11.75,2,3,True,0.2553191489361702,0.1702127659574468,10-20
1054,2025-07-13,Facebook,Social,15.69,3,5,False,0.3186743148502231,0.19120458891013384,10-20
1089,2025-07-14,Weather,Utilities,20.2,2,6,False,0.297029702970297,0.09900990099009901,20+
1010,2025-07-15,Snapchat,Social,81.9,2,7,False,0.08547008547008546,0.02442002442002442,20+
1000,2025-07-16,Facebook,Social,10.54,3,5,False,0.4743833017077799,0.28462998102466797,10-20
1018,2025-07-17,Weather,Utilities,61.15,1,4,False,0.06541291905151267,0.016353229762878167,20+
1047,2025-07-18,Microsoft Teams,Productivity,43.05,2,5,True,0.11614401858304298,0.04645760743321719,20+
1086,2025-07-19,Instagram,Social,14.63,2,4,False,0.27341079972658916,0.13670539986329458,10-20
1077,2025-07-20,Slack,Productivity,23.58,2,4,True,0.16963528413910095,0.08481764206955048,20+
1083,2025-07-21,Chrome,Utilities,15.79,1,7,False,0.44331855604813175,0.06333122229259025,10-20
1064,2025-07-22,Twitch,Entertainment,58.1,1,6,False,0.10327022375215146,0.01721170395869191,20+
1050,2025-07-23,Notion,Productivity,52.81,3,5,True,0.0946790380609733,0.05680742283658398,20+
1084,2025-07-24,Google Docs,Productivity,10.14,4,9,True,0.8875739644970414,0.3944773175542406,10-20
1001,2025-07-25,Google Maps,Utilities,73.82,4,2,False,0.027092928745597402,0.054185857491194804,20+
1064,2025-07-26,Google Maps,Utilities,22.92,1,5,False,0.21815008726003488,0.04363001745200698,20+
1058,2025-07-27,Instagram,Social,23.97,3,5,False,0.20859407592824364,0.1251564455569462,20+
1089,2025-07-28,Netflix,Entertainment,18.1,1,3,False,0.16574585635359115,0.055248618784530384,10-20
1017,2025-07-29,Evernote,Productivity,9.33,2,8,True,0.857449088960343,0.21436227224008575,5-10
1070,2025-07-30,Gmail,Utilities,3.48,5,7,False,2.0114942528735633,1.4367816091954022,2-5
1063,2025-07-31,TikTok,Entertainment,16.52,2,3,False,0.18159806295399517,0.12106537530266344,10-20
1083,2025-08-01,Netflix,Entertainment,3.39,2,4,False,1.1799410029498525,0.5899705014749262,2-5
1064,2025-08-02,Slack,Productivity,17.94,1,3,True,0.16722408026755853,0.05574136008918617,10-20
1094,2025-08-03,TikTok,Entertainment,3.19,0,8,False,2.5078369905956115,0.0,2-5
1080,2025-08-04,Facebook,Social,3.55,2,5,False,1.4084507042253522,0.5633802816901409,2-5
1047,2025-08-05,Camera,Utilities,39.9,1,3,False,0.07518796992481203,0.025062656641604012,20+
1015,2025-08-06,Spotify,Entertainment,45.73,4,4,False,0.08746993221080254,0.08746993221080254,20+
1099,2025-08-07,Notion,Productivity,40.95,1,9,True,0.21978021978021978,0.02442002442002442,20+
1082,2025-01-20,Notion,Productivity,0.32,2,8,True,25.0,6.25,0-2
1003,2025-01-21,Google Maps,Utilities,5.66,0,8,False,1.4134275618374559,0.0,5-10
1047,2025-01-22,Gmail,Utilities,25.37,3,2,False,0.07883326763894363,0.11824990145841545,20+
1096,2025-01-23,Snapchat,Social,31.12,1,6,False,0.1928020565552699,0.032133676092544985,20+
1026,2025-01-24,Google Docs,Productivity,15.62,1,8,True,0.5121638924455826,0.06402048655569782,10-20
1062,2025-01-25,Google Docs,Productivity,45.15,3,7,True,0.15503875968992248,0.0664451827242525,20+
1034,2025-01-26,YouTube,Entertainment,20.4,6,2,False,0.09803921568627452,0.29411764705882354,20+
1039,2025-01-27,Notion,Productivity,2.18,3,7,True,3.2110091743119265,1.3761467889908257,2-5
1097,2025-01-28,Twitch,Entertainment,54.98,2,3,False,0.05456529647144417,0.03637686431429611,20+
1052,2025-01-29,Gmail,Utilities,21.77,1,6,False,0.2756086357372531,0.04593477262287552,20+
1055,2025-01-30,Snapchat,Social,97.22,2,6,False,0.061715696358773914,0.020571898786257974,20+
1088,2025-01-31,Google Maps,Utilities,1.85,3,8,False,4.324324324324324,1.6216216216216215,0-2
1047,2025-02-01,Camera,Utilities,10.72,3,7,False,0.6529850746268656,0.2798507462686567,10-20
1047,2025-02-02,Spotify,Entertainment,1.0,2,1,False,1.0,2.0,0-2
1056,2025-02-03,Chrome,Utilities,0.03,0,5,False,166.66666666666669,0.0,0-2
1005,2025-02-04,Twitch,Entertainment,13.65,2,1,False,0.07326007326007326,0.14652014652014653,10-20
1055,2025-02-05,Snapchat,Social,1.34,0,6,False,4.477611940298507,0.0,0-2
1007,2025-02-06,Evernote,Productivity,38.6,3,8,True,0.20725388601036268,0.07772020725388601,20+
1002,2025-02-07,Spotify,Entertainment,14.9,1,3,False,0.20134228187919462,0.06711409395973154,10-20
1054,2025-02-08,Facebook,Social,4.43,0,7,False,1.580135440180587,0.0,2-5
1066,2025-02-09,WhatsApp,Social,25.0,2,3,False,0.12,0.08,20+
1012,2025-02-10,Snapchat,Social,17.69,2,4,False,0.22611644997173544,0.11305822498586772,10-20
1043,2025-02-11,Netflix,Entertainment,16.5,2,6,False,0.36363636363636365,0.12121212121212122,10-20
1049,2025-02-12,Twitter,Social,4.76,2,4,False,0.8403361344537815,0.42016806722689076,2-5
1095,2025-02-13,Google Docs,Productivity,45.46,1,2,True,0.04399472063352398,0.02199736031676199,20+
1047,2025-02-14,Netflix,Entertainment,29.99,2,4,False,0.13337779259753252,0.06668889629876626,20+
1004,2025-02-15,Microsoft Teams,Productivity,175.2,2,4,True,0.022831050228310504,0.011415525114155252,20+
1018,2025-02-16,TikTok,Entertainment,28.6,3,3,False,0.1048951048951049,0.1048951048951049,20+
1045,2025-02-17,Instagram,Social,36.26,4,2,False,0.05515719801434087,0.11031439602868175,20+
1089,2025-02-18,WhatsApp,Social,32.7,0,1,False,0.030581039755351678,0.0,20+
1070,2025-02-19,YouTube,Entertainment,13.39,3,2,False,0.14936519790888722,0.22404779686333084,10-20
1055,2025-02-20,WhatsApp,Social,44.88,2,9,False,0.20053475935828877,0.044563279857397504,20+
1070,2025-02-21,Spotify,Entertainment,27.5,3,7,False,0.2545454545454545,0.10909090909090909,20+
1090,2025-02-22,Twitch,Entertainment,45.4,2,5,False,0.11013215859030838,0.04405286343612335,20+
1049,2025-02-23,Spotify,Entertainment,4.41,2,3,False,0.6802721088435374,0.4535147392290249,2-5
1040,2025-02-24,WhatsApp,Social,0.16,1,7,False,43.75,6.25,0-2
1079,2025-02-25,Microsoft Teams,Productivity,22.32,1,6,True,0.26881720430107525,0.044802867383512544,20+
1012,2025-02-26,Instagram,Social,2.56,4,6,False,2.34375,1.5625,2-5
1014,2025-02-27,Slack,Productivity,8.33,3,3,True,0.36014405762304924,0.36014405762304924,5-10
1064,2025-02-28,Notion,Productivity,2.82,3,2,True,0.7092198581560284,1.0638297872340425,2-5
1012,2025-03-01,Google Maps,Utilities,15.98,1,3,False,0.18773466833541927,0.0625782227784731,10-20
1041,2025-03-02,WhatsApp,Social,25.26,2,4,False,0.1583531274742676,0.0791765637371338,20+
1029,2025-03-03,Twitter,Social,16.28,1,5,False,0.3071253071253071,0.06142506142506142,10-20
1083,2025-03-04,TikTok,Entertainment,119.78,3,3,False,0.025045917515444983,0.025045917515444983,20+
1086,2025-03-05,Facebook,Social,13.53,3,4,False,0.29563932002956395,0.22172949002217296,10-20
1081,2025-03-06,Chrome,Utilities,166.24,2,6,False,0.03609239653512993,0.01203079884504331,20+
1028,2025-03-07,Twitch,Entertainment,3.81,5,6,False,1.574803149606299,1.3123359580052494,2-5
1055,2025-03-08,Microsoft Teams,Productivity,27.0,0,6,True,0.2222222222222222,0.0,20+
1094,2025-03-09,Camera,Utilities,16.34,3,4,False,0.24479804161566707,0.18359853121175032,10-20
1022,2025-03-10,TikTok,Entertainment,33.41,3,4,False,0.1197246333433104,0.0897934750074828,20+
1042,2025-03-11,Google Docs,Productivity,154.46,5,2,True,0.012948336138806162,0.03237084034701541,20+
1005,2025-03-12,Gmail,Utilities,16.33,2,6,False,0.36742192284139624,0.12247397428046541,10-20
1038,2025-03-13,Instagram,Social,119.85,0,3,False,0.025031289111389236,0.0,20+
1050,2025-03-14,Snapchat,Social,0.06,2,3,False,50.0,33.333333333333336,0-2
1040,2025-03-15,Slack,Productivity,19.91,2,6,True,0.30135610246107486,0.10045203415369161,10-20
1063,2025-03-16,YouTube,Entertainment,67.04,1,5,False,0.07458233890214797,0.014916467780429593,20+
1020,2025-03-17,Snapchat,Social,7.86,4,3,False,0.38167938931297707,0.5089058524173028,5-10
1082,2025-03-18,YouTube,Entertainment,39.32,1,3,False,0.0762970498474059,0.0254323499491353,20+
1099,2025-03-19,Snapchat,Social,37.37,5,3,False,0.08027829810008029,0.13379716350013382,20+
1034,2025-03-20,Twitter,Social,39.31,4,7,False,0.17807173747138133,0.10175527855507503,20+
1090,2025-03-21,Instagram,Social,3.7,4,12,False,3.243243243243243,1.081081081081081,2-5
1045,2025-03-22,Google Docs,Productivity,87.52,0,4,True,0.04570383912248629,0.0,20+
1007,2025-03-23,Google Docs,Productivity,52.09,3,5,True,0.0959877135726627,0.05759262814359761,20+
1075,2025-03-24,TikTok,Entertainment,10.61,2,7,False,0.6597549481621112,0.18850141376060323,10-20
1018,2025-03-25,WhatsApp,Social,0.36,4,1,False,2.7777777777777777,11.11111111111111,0-2
1082,2025-03-26,WhatsApp,Social,2.97,1,8,False,2.6936026936026933,0.33670033670033667,2-5
1075,2025-03-27,Facebook,Social,37.17,0,6,False,0.16142050040355124,0.0,20+
1079,2025-03-28,Microsoft Teams,Productivity,1.73,5,8,True,4.624277456647399,2.8901734104046244,0-2
1100,2025-03-29,Google Docs,Productivity,24.43,0,5,True,0.20466639377814164,0.0,20+
1039,2025-03-30,WhatsApp,Social,95.78,2,4,False,0.04176237210273544,0.02088118605136772,20+
1024,2025-03-31,Slack,Productivity,14.13,3,2,True,0.14154281670205238,0.21231422505307854,10-20
1010,2025-04-01,Netflix,Entertainment,4.7,2,2,False,0.425531914893617,0.425531914893617,2-5
1027,2025-04-02,Slack,Productivity,27.58,1,3,True,0.10877447425670776,0.03625815808556926,20+
1029,2025-04-03,Evernote,Productivity,1.13,2,7,True,6.194690265486726,1.7699115044247788,0-2
1045,2025-04-04,Spotify,Entertainment,4.25,1,6,False,1.411764705882353,0.23529411764705882,2-5
1024,2025-04-05,TikTok,Entertainment,7.69,0,6,False,0.7802340702210663,0.0,5-10
1083,2025-04-06,Chrome,Utilities,1.33,3,6,False,4.511278195488722,2.255639097744361,0-2
1008,2025-04-07,Facebook,Social,76.53,1,7,False,0.09146739840585391,0.013066771200836273,20+
1035,2025-04-08,Evernote,Productivity,51.82,4,13,True,0.2508683905827866,0.0771902740254728,20+
1000,2025-04-09,TikTok,Entertainment,48.43,2,2,False,0.041296716911005574,0.041296716911005574,20+
1092,2025-04-10,Weather,Utilities,18.09,2,6,False,0.33167495854063017,0.11055831951354339,10-20
1047,2025-04-11,Instagram,Social,34.71,2,4,False,0.11524056467876692,0.05762028233938346,20+
1048,2025-04-12,Snapchat,Social,3.49,3,5,False,1.4326647564469912,0.8595988538681948,2-5
1098,2025-04-13,Slack,Productivity,40.43,1,7,True,0.17313875834776157,0.02473410833539451,20+
1094,2025-04-14,Instagram,Social,4.89,1,5,False,1.0224948875255624,0.20449897750511248,2-5
1001,2025-04-15,Slack,Productivity,1.3,0,6,True,4.615384615384615,0.0,0-2
1099,2025-04-16,TikTok,Entertainment,0.01,2,3,False,300.0,200.0,0-2
1010,2025-04-17,Microsoft Teams,Productivity,9.97,1,3,True,0.3009027081243731,0.10030090270812436,5-10
1078,2025-04-18,TikTok,Entertainment,43.6,3,2,False,0.04587155963302752,0.06880733944954129,20+
1097,2025-04-19,Snapchat,Social,51.31,1,5,False,0.09744689144416292,0.019489378288832584,20+
1064,2025-04-20,WhatsApp,Social,0.45,1,6,False,13.333333333333332,2.2222222222222223,0-2
1082,2025-04-21,Twitter,Social,58.14,2,1,False,0.01719986240110079,0.03439972480220158,20+
1039,2025-04-22,Microsoft Teams,Productivity,2.32,0,4,True,1.7241379310344829,0.0,2-5
1008,2025-04-23,Gmail,Utilities,54.19,4,4,False,0.07381435689241558,0.07381435689241558,20+
1009,2025-04-24,WhatsApp,Social,8.68,2,6,False,0.6912442396313364,0.2304147465437788,5-10
1033,2025-04-25,Instagram,Social,23.86,2,4,False,0.16764459346186086,0.08382229673093043,20+
1028,2025-04-26,Slack,Productivity,43.33,2,5,True,0.11539349180706208,0.04615739672282483,20+
1070,2025-04-27,WhatsApp,Social,7.38,2,3,False,0.4065040650406504,0.2710027100271003,5-10
1019,2025-04-28,Twitter,Social,39.78,1,6,False,0.15082956259426847,0.02513826043237808,20+
1099,2025-04-29,Gmail,Utilities,60.27,2,7,False,0.11614401858304296,0.03318400530944085,20+
1003,2025-04-30,Slack,Productivity,0.89,2,8,True,8.98876404494382,2.247191011235955,0-2
1097,2025-05-01,WhatsApp,Social,33.57,2,10,False,0.29788501638367587,0.05957700327673518,20+
1013,2025-05-02,Chrome,Utilities,57.06,1,5,False,0.08762705923589204,0.01752541184717841,20+
1050,2025-05-03,Facebook,Social,0.42,4,5,False,11.904761904761905,9.523809523809524,0-2
1032,2025-05-04,Instagram,Social,18.74,0,2,False,0.10672358591248667,0.0,10-20
1051,2025-05-05,Google Maps,Utilities,0.87,4,8,False,9.195402298850574,4.597701149425287,0-2
1087,2025-05-06,Notion,Productivity,30.51,4,7,True,0.22943297279580463,0.13110455588331693,20+
1042,2025-05-07,Spotify,Entertainment,0.07,1,5,False,71.42857142857142,14.285714285714285,0-2
1051,2025-05-08,TikTok,Entertainment,17.51,1,6,False,0.34266133637921187,0.05711022272986864,10-20
1076,2025-05-09,Weather,Utilities,2.44,2,3,False,1.2295081967213115,0.819672131147541,2-5
1091,2025-05-10,Slack,Productivity,2.0,3,8,True,4.0,1.5,0-2
1081,2025-05-11,WhatsApp,Social,31.42,2,1,False,0.031826861871419476,0.06365372374283895,20+
1060,2025-05-12,Microsoft Teams,Productivity,0.29,3,6,True,20.689655172413794,10.344827586206897,0-2
1019,2025-05-13,Netflix,Entertainment,39.09,1,3,False,0.07674597083653108,0.02558199027884369,20+
1079,2025-05-14,Notion,Productivity,11.86,4,3,True,0.25295109612141653,0.3372681281618887,10-20
1000,2025-05-15,Netflix,Entertainment,10.06,2,7,False,0.6958250497017893,0.19880715705765406,10-20
1030,2025-05-16,Chrome,Utilities,11.1,1,5,False,0.45045045045045046,0.0900900900900901,10-20
1092,2025-05-17,Chrome,Utilities,11.52,2,3,False,0.2604166666666667,0.1736111111111111,10-20
